transaction_date,ticker,type,amount,state,industry,party,name
11/3/2022,MRO,purchase,"$15,000 ",NC,Oil & Gas Production,Republican,Virginia Foxx
11/3/2022,NEE,sale_full,"$250,000 ",NC,Electric Utilities: Central,Republican,Virginia Foxx
11/3/2022,PG,sale_full,"$100,000 ",NC,Package Goods/Cosmetics,Republican,Virginia Foxx
11/2/2022,MS,purchase,"$50,000 ",TX,Investment Bankers/Brokers/Service,Republican,Michael C. Burgess
11/2/2022,MS,sale_partial,"$15,000 ",TX,Investment Bankers/Brokers/Service,Republican,Michael C. Burgess
11/2/2022,AEE,purchase,"$15,000 ",OR,Power Generation,Democrat,Kurt Schrader
11/2/2022,PLD,purchase,"$15,000 ",OR,Real Estate Investment Trusts,Democrat,Kurt Schrader
11/2/2022,CPRT,purchase,"$15,000 ",OR,Other Specialty Stores,Democrat,Kurt Schrader
11/2/2022,CP,purchase,"$15,000 ",OR,Railroads,Democrat,Kurt Schrader
11/2/2022,SLB,purchase,"$15,000 ",OR,Oilfield Services/Equipment,Democrat,Kurt Schrader
11/2/2022,OWMBX,sale_full,"$50,000 ",OR,,Democrat,Kurt Schrader
11/2/2022,SCHW,sale_full,"$15,000 ",OR,Investment Bankers/Brokers/Service,Democrat,Kurt Schrader
11/2/2022,UNP,sale_full,"$15,000 ",OR,Railroads,Democrat,Kurt Schrader
11/2/2022,COP,sale_full,"$15,000 ",OR,Integrated oil Companies,Democrat,Kurt Schrader
11/2/2022,JSOSX,sale_full,"$15,000 ",OR,,Democrat,Kurt Schrader
11/1/2022,KO,purchase,"$15,000 ",TX,Beverages (Production/Distribution),Democrat,Lloyd Doggett
11/1/2022,HD,purchase,"$15,000 ",TX,RETAIL: Building Materials,Democrat,Lloyd Doggett
11/1/2022,IBM,purchase,"$15,000 ",TX,Computer Manufacturing,Democrat,Lloyd Doggett
11/1/2022,JNJ,purchase,"$15,000 ",TX,Major Pharmaceuticals,Democrat,Lloyd Doggett
11/1/2022,PPG,purchase,"$15,000 ",TX,Paints/Coatings,Democrat,Lloyd Doggett
10/31/2022,F,sale_full,"$15,000 ",OH,Auto Manufacturing,Republican,Bob Gibbs
10/30/2022,ORCL,sale_full,"$50,000 ",MA,Computer Software: Prepackaged Software,Democrat,William R. Keating
10/30/2022,ROST,sale_full,"$15,000 ",MA,Clothing/Shoe/Accessory Stores,Democrat,William R. Keating
10/30/2022,TJX,purchase,"$15,000 ",MA,Clothing/Shoe/Accessory Stores,Democrat,William R. Keating
10/30/2022,--,purchase,"$50,000 ",MA,,Democrat,William R. Keating
10/30/2022,VZ,purchase,"$50,000 ",MA,Telecommunications Equipment,Democrat,William R. Keating
10/29/2022,BSX,sale_partial,"$15,000 ",CA,Medical/Dental Instruments,Democrat,Alan S. Lowenthal
10/29/2022,CCK,sale_full,"$50,000 ",CA,Containers/Packaging,Democrat,Alan S. Lowenthal
10/29/2022,BSX,sale_partial,"$15,000 ",CA,Medical/Dental Instruments,Democrat,Alan S. Lowenthal
10/29/2022,CCK,sale_full,,CA,Containers/Packaging,Democrat,Alan S. Lowenthal
10/28/2022,--,purchase,"$15,000 ",WA,,Democrat,Suzan K. DelBene
10/28/2022,--,purchase,"$15,000 ",WA,,Democrat,Suzan K. DelBene
10/28/2022,--,purchase,"$1,000,000 ",WA,,Democrat,Suzan K. DelBene
10/28/2022,--,sale_full,"$500,000 ",WA,,Democrat,Suzan K. DelBene
10/28/2022,--,purchase,"$15,000 ",WA,,Democrat,Suzan K. DelBene
10/28/2022,--,purchase,"$50,000 ",WA,,Democrat,Suzan K. DelBene
10/28/2022,--,purchase,"$50,000 ",WA,,Democrat,Suzan K. DelBene
10/28/2022,--,purchase,"$15,000 ",WA,,Democrat,Suzan K. DelBene
10/25/2022,TSLA,purchase,"$100,000 ",CA,Auto Manufacturing,Republican,Mike Garcia
10/24/2022,BSK,purchase,"$15,000 ",FL,,Democrat,Lois Frankel
10/24/2022,BR,sale_partial,"$15,000 ",FL,Business Services,Democrat,Lois Frankel
10/24/2022,CARG,sale_partial,"$15,000 ",FL,Interactive Media,Democrat,Lois Frankel
10/24/2022,CMCSA,purchase,"$15,000 ",FL,Television Services,Democrat,Lois Frankel
10/24/2022,DHR,sale_partial,"$15,000 ",FL,Industrial Machinery/Components,Democrat,Lois Frankel
10/24/2022,DHR,sale_full,"$15,000 ",FL,Industrial Machinery/Components,Democrat,Lois Frankel
10/24/2022,FANG,sale_partial,"$15,000 ",FL,Oil & Gas Production,Democrat,Lois Frankel
10/24/2022,EPAM,sale_partial,"$15,000 ",FL,EDP Services,Democrat,Lois Frankel
10/24/2022,EXPE,sale_full,"$15,000 ",FL,Other Consumer Services,Democrat,Lois Frankel
10/24/2022,HAL,purchase,"$15,000 ",FL,Oilfield Services/Equipment,Democrat,Lois Frankel
10/24/2022,PGR,sale_partial,"$15,000 ",FL,Property-Casualty Insurers,Democrat,Lois Frankel
10/24/2022,SEDG,sale_partial,"$15,000 ",FL,Semiconductors,Democrat,Lois Frankel
10/24/2022,TGT,purchase,"$15,000 ",FL,Department/Specialty Retail Stores,Democrat,Lois Frankel
10/24/2022,UI,sale_partial,"$15,000 ",FL,Radio And Television Broadcasting And Communications Equipment,Democrat,Lois Frankel
10/24/2022,UI,sale_partial,"$15,000 ",FL,Radio And Television Broadcasting And Communications Equipment,Democrat,Lois Frankel
10/24/2022,VNT,purchase,"$15,000 ",FL,,Democrat,Lois Frankel
10/24/2022,ET,sale_full,"$250,000 ",TN,Natural Gas Distribution,Republican,Mark E. Green
10/19/2022,HLEIX,purchase,"$1,000,000 ",IN,,Republican,Trey Hollingsworth
10/19/2022,AMD,sale_full,"$50,000 ",TN,Semiconductors,Republican,David Kustoff
10/18/2022,COIN,purchase,"$15,000 ",LA,EDP Services,Republican,Garret Graves
10/18/2022,--,sale_full,"$50,000 ",NY,,Republican,Chris Jacobs
10/18/2022,--,sale_full,"$50,000 ",NY,,Republican,Chris Jacobs
10/18/2022,--,sale_full,"$50,000 ",NY,,Republican,Chris Jacobs
10/18/2022,--,sale_full,"$50,000 ",NY,,Republican,Chris Jacobs
10/16/2022,ABMD,sale_full,"$15,000 ",NJ,Medical/Dental Instruments,Democrat,Josh Gottheimer
10/16/2022,ALIZY,sale_partial,"$15,000 ",NJ,,Democrat,Josh Gottheimer
10/16/2022,ALNY,purchase,"$15,000 ",NJ,Biotechnology: Pharmaceutical Preparations,Democrat,Josh Gottheimer
10/16/2022,ADP,purchase,"$15,000 ",NJ,EDP Services,Democrat,Josh Gottheimer
10/16/2022,BHP,sale_partial,"$15,000 ",NJ,Precious Metals,Democrat,Josh Gottheimer
10/16/2022,BX,sale_partial,"$15,000 ",NJ,Investment Managers,Democrat,Josh Gottheimer
10/16/2022,CTSH,sale_partial,"$15,000 ",NJ,EDP Services,Democrat,Josh Gottheimer
10/16/2022,CVET,sale_full,"$15,000 ",NJ,Medical/Nursing Services,Democrat,Josh Gottheimer
10/16/2022,DE,sale_partial,"$15,000 ",NJ,Industrial Machinery/Components,Democrat,Josh Gottheimer
10/16/2022,DXCM,sale_partial,"$15,000 ",NJ,Medical/Dental Instruments,Democrat,Josh Gottheimer
10/16/2022,FIS,sale_partial,"$15,000 ",NJ,Business Services,Democrat,Josh Gottheimer
10/16/2022,FLYW,purchase,"$15,000 ",NJ,EDP Services,Democrat,Josh Gottheimer
10/16/2022,HCA,sale_partial,"$15,000 ",NJ,Hospital/Nursing Management,Democrat,Josh Gottheimer
10/16/2022,MGY,sale_partial,"$15,000 ",NJ,Oil & Gas Production,Democrat,Josh Gottheimer
10/16/2022,MDB,sale_partial,"$15,000 ",NJ,Retail: Computer Software & Peripheral Equipment,Democrat,Josh Gottheimer
10/16/2022,NVDA,sale_partial,"$15,000 ",NJ,Semiconductors,Democrat,Josh Gottheimer
10/16/2022,ORCL,sale_partial,"$15,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
10/16/2022,PCTY,sale_partial,"$15,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
10/16/2022,REGN,purchase,"$15,000 ",NJ,Major Pharmaceuticals,Democrat,Josh Gottheimer
10/16/2022,CRM,sale_partial,"$15,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
10/16/2022,SAP,sale_partial,"$15,000 ",NJ,Computer Software: Prepackaged Software,Democrat,Josh Gottheimer
10/16/2022,SMNNY,purchase,"$15,000 ",NJ,,Democrat,Josh Gottheimer
10/16/2022,SMNNY,purchase,"$15,000 ",NJ,,Democrat,Josh Gottheimer
10/16/2022,STAG,purchase,"$15,000 ",NJ,Real Estate Investment Trusts,Democrat,Josh Gottheimer
10/16/2022,TCEHY,sale_partial,"$15,000 ",NJ,,Democrat,Josh Gottheimer
10/16/2022,TWKS,sale_partial,"$15,000 ",NJ,EDP Services,Democrat,Josh Gottheimer
10/16/2022,UNH,purchase,"$15,000 ",NJ,Medical Specialities,Democrat,Josh Gottheimer
10/16/2022,VZ,sale_partial,"$15,000 ",NJ,Telecommunications Equipment,Democrat,Josh Gottheimer
10/14/2022,SCI,purchase,"$15,000 ",CA,Other Consumer Services,Democrat,Alan S. Lowenthal
10/14/2022,GOOG,purchase,"$5,000,000 ",CA,"Computer Software: Programming, Data Processing",Democrat,Nancy Pelosi
10/14/2022,MU,sale_full,"$50,000 ",CA,Semiconductors,Democrat,Nancy Pelosi
10/14/2022,NVDA,sale_full,"$15,000 ",CA,Semiconductors,Democrat,Nancy Pelosi
10/14/2022,DIS,sale_full,"$15,000 ",CA,Services-Misc. Amusement & Recreation,Democrat,Nancy Pelosi
10/14/2022,--,purchase,"$100,000 ",FL,,Republican,Maria Elvira Salazar
10/14/2022,MFH,sale_full,"$100,000 ",IL,EDP Services,Democrat,Bradley S. Schneider
10/14/2022,--,purchase,"$250,000 ",IL,,Democrat,Bradley S. Schneider
10/14/2022,--,purchase,"$15,000 ",IL,,Democrat,Bradley S. Schneider
10/14/2022,VLO,purchase,"$50,000 ",NY,Integrated oil Companies,Democrat,Thomas Suozzi
10/14/2022,IP,sale_full,"$50,000 ",NY,Paper,Democrat,Thomas Suozzi
10/14/2022,AMD,purchase,"$15,000 ",NY,Semiconductors,Democrat,Thomas Suozzi
10/14/2022,GNRC,purchase,"$15,000 ",NY,Metal Fabrications,Democrat,Thomas Suozzi
10/14/2022,NVDA,purchase,"$50,000 ",NY,Semiconductors,Democrat,Thomas Suozzi
10/14/2022,DPZ,sale_full,"$50,000 ",NY,Food Distributors,Democrat,Thomas Suozzi
10/14/2022,JAZZ,sale_full,"$15,000 ",NY,Biotechnology: Pharmaceutical Preparations,Democrat,Thomas Suozzi
10/14/2022,AMD,purchase,"$15,000 ",NY,Semiconductors,Democrat,Thomas Suozzi
10/14/2022,BA,sale_full,"$15,000 ",NY,Aerospace,Democrat,Thomas Suozzi
10/14/2022,AMD,purchase,"$50,000 ",NY,Semiconductors,Democrat,Thomas Suozzi
10/14/2022,GNRC,purchase,"$50,000 ",NY,Metal Fabrications,Democrat,Thomas Suozzi
10/14/2022,NVDA,purchase,"$50,000 ",NY,Semiconductors,Democrat,Thomas Suozzi
10/12/2022,AA,purchase,"$15,000 ",NC,,Republican,Virginia Foxx
10/12/2022,AA,sale_full,"$50,000 ",NC,,Republican,Virginia Foxx
10/12/2022,AAM$A,purchase,"$15,000 ",NC,,Republican,Virginia Foxx
10/12/2022,AAM$A,purchase,"$15,000 ",NC,,Republican,Virginia Foxx
10/12/2022,CF,purchase,"$50,000 ",NC,Agricultural Chemicals,Republican,Virginia Foxx
10/12/2022,CF,purchase,"$15,000 ",NC,Agricultural Chemicals,Republican,Virginia Foxx
10/12/2022,CF,purchase,"$15,000 ",NC,Agricultural Chemicals,Republican,Virginia Foxx
10/12/2022,CF,purchase,"$15,000 ",NC,Agricultural Chemicals,Republican,Virginia Foxx
10/12/2022,DUK$A,purchase,"$15,000 ",NC,,Republican,Virginia Foxx
10/12/2022,GOGL,sale_full,"$50,000 ",NC,Marine Transportation,Republican,Virginia Foxx
10/12/2022,GOGL,purchase,"$15,000 ",NC,Marine Transportation,Republican,Virginia Foxx
10/12/2022,GPP,purchase,"$15,000 ",NC,,Republican,Virginia Foxx
10/12/2022,GPP,purchase,"$15,000 ",NC,,Republican,Virginia Foxx
10/12/2022,GPP,purchase,"$15,000 ",NC,,Republican,Virginia Foxx
10/12/2022,IMKTA,sale_full,"$50,000 ",NC,Food Chains,Republican,Virginia Foxx
10/12/2022,NFG,purchase,"$15,000 ",NC,Oil & Gas Production,Republican,Virginia Foxx
10/12/2022,NFG,sale_full,"$50,000 ",NC,Oil & Gas Production,Republican,Virginia Foxx
10/12/2022,NHI,sale_full,"$100,000 ",NC,Real Estate Investment Trusts,Republican,Virginia Foxx
10/12/2022,NEWT,sale_full,"$50,000 ",NC,Finance/Investors Services,Republican,Virginia Foxx
10/12/2022,NEWT,purchase,"$15,000 ",NC,Finance/Investors Services,Republican,Virginia Foxx
10/12/2022,NEWT,purchase,"$15,000 ",NC,Finance/Investors Services,Republican,Virginia Foxx
10/12/2022,NEWT,purchase,"$15,000 ",NC,Finance/Investors Services,Republican,Virginia Foxx
10/12/2022,NEWT,purchase,"$15,000 ",NC,Finance/Investors Services,Republican,Virginia Foxx
10/12/2022,NUE,purchase,"$100,000 ",NC,Steel/Iron Ore,Republican,Virginia Foxx
10/12/2022,SJT,purchase,"$15,000 ",NC,Oil & Gas Production,Republican,Virginia Foxx
10/12/2022,SJT,sale_full,"$50,000 ",NC,Oil & Gas Production,Republican,Virginia Foxx
10/12/2022,USDP,purchase,"$15,000 ",NC,Railroads,Republican,Virginia Foxx
10/12/2022,ABT,sale_full,"$15,000 ",WV,Major Pharmaceuticals,Republican,David B. McKinley
10/12/2022,AJG,purchase,"$15,000 ",WV,Specialty Insurers,Republican,David B. McKinley
10/12/2022,KMX,sale_full,"$15,000 ",WV,Automotive Aftermarket,Republican,David B. McKinley
10/12/2022,CNC,purchase,"$15,000 ",WV,Medical Specialities,Republican,David B. McKinley
10/12/2022,SPGI,sale_full,"$15,000 ",WV,Finance: Consumer Services,Republican,David B. McKinley
10/12/2022,SWK,sale_full,"$15,000 ",WV,Diversified Manufacture,Republican,David B. McKinley
10/12/2022,TSLA,purchase,"$15,000 ",WV,Auto Manufacturing,Republican,David B. McKinley
10/12/2022,GWW,purchase,"$15,000 ",WV,Office Equipment/Supplies/Services,Republican,David B. McKinley
10/11/2022,--,purchase,"$100,000 ",TN,,Republican,John W. Rose
10/11/2022,CSCO,purchase,"$50,000 ",FL,Computer Communications Equipment,Republican,Scott Franklin
10/11/2022,CSCO,purchase,"$15,000 ",FL,Computer Communications Equipment,Republican,Scott Franklin
10/11/2022,FBKWX,sale_full,"$250,000 ",FL,,Republican,Scott Franklin
10/11/2022,FBKWX,sale_full,"$50,000 ",FL,,Republican,Scott Franklin
10/11/2022,FBKWX,sale_full,"$15,000 ",FL,,Republican,Scott Franklin
10/11/2022,FCNTX,purchase,"$15,000 ",FL,,Republican,Scott Franklin
10/11/2022,ONEQ,purchase,"$15,000 ",FL,,Republican,Scott Franklin
10/11/2022,HD,purchase,"$15,000 ",FL,RETAIL: Building Materials,Republican,Scott Franklin
10/11/2022,HD,purchase,"$50,000 ",FL,RETAIL: Building Materials,Republican,Scott Franklin
10/11/2022,IVW,purchase,"$15,000 ",FL,,Republican,Scott Franklin
10/11/2022,LMT,purchase,"$100,000 ",FL,Military/Government/Technical,Republican,Scott Franklin
10/11/2022,LMT,purchase,"$15,000 ",FL,Military/Government/Technical,Republican,Scott Franklin
10/11/2022,LUBYX,purchase,"$50,000 ",FL,,Republican,Scott Franklin
10/11/2022,LUBYX,purchase,"$250,000 ",FL,,Republican,Scott Franklin
10/11/2022,LUBYX,purchase,"$15,000 ",FL,,Republican,Scott Franklin
10/11/2022,MDT,purchase,"$50,000 ",FL,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Republican,Scott Franklin
10/11/2022,MDT,purchase,"$15,000 ",FL,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Republican,Scott Franklin
10/11/2022,MSFT,purchase,"$50,000 ",FL,Computer Software: Prepackaged Software,Republican,Scott Franklin
10/11/2022,SBUX,purchase,"$50,000 ",FL,Restaurants,Republican,Scott Franklin
10/11/2022,SBUX,purchase,"$15,000 ",FL,Restaurants,Republican,Scott Franklin
10/11/2022,WMT,purchase,"$15,000 ",FL,Department/Specialty Retail Stores,Republican,Scott Franklin
10/11/2022,WMT,purchase,"$50,000 ",FL,Department/Specialty Retail Stores,Republican,Scott Franklin
10/11/2022,AEP,purchase,"$15,000 ",CA,Electric Utilities: Central,Democrat,Zoe Lofgren
10/11/2022,BUD,purchase,"$15,000 ",CA,Beverages (Production/Distribution),Democrat,Zoe Lofgren
10/11/2022,BAC,purchase,"$15,000 ",CA,Major Banks,Democrat,Zoe Lofgren
10/11/2022,BDX,purchase,"$15,000 ",CA,Medical/Dental Instruments,Democrat,Zoe Lofgren
10/11/2022,GILD,purchase,"$15,000 ",CA,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,Zoe Lofgren
10/11/2022,PWR,purchase,"$15,000 ",CA,Engineering & Construction,Democrat,Zoe Lofgren
10/11/2022,AABV,purchase,"$15,000 ",NC,,Democrat,Kathy Manning
10/11/2022,AMZN,sale_partial,"$15,000 ",NC,Catalog/Specialty Distribution,Democrat,Kathy Manning
10/11/2022,T,purchase,"$15,000 ",NC,Telecommunications Equipment,Democrat,Kathy Manning
10/11/2022,AVGO,sale_partial,"$15,000 ",NC,Semiconductors,Democrat,Kathy Manning
10/11/2022,CHTR,purchase,"$15,000 ",NC,Television Services,Democrat,Kathy Manning
10/11/2022,CMCSA,sale_full,"$15,000 ",NC,Television Services,Democrat,Kathy Manning
10/11/2022,ISRG,purchase,"$15,000 ",NC,Industrial Specialties,Democrat,Kathy Manning
10/11/2022,JNJ,sale_partial,"$15,000 ",NC,Major Pharmaceuticals,Democrat,Kathy Manning
10/11/2022,MRK,purchase,"$15,000 ",NC,Major Pharmaceuticals,Democrat,Kathy Manning
10/11/2022,MSFT,sale_partial,"$15,000 ",NC,Computer Software: Prepackaged Software,Democrat,Kathy Manning
10/11/2022,PFE,sale_partial,"$15,000 ",NC,Major Pharmaceuticals,Democrat,Kathy Manning
10/11/2022,--,purchase,"$250,000 ",NC,,Democrat,Kathy Manning
10/11/2022,--,purchase,"$50,000 ",NC,,Democrat,Kathy Manning
10/11/2022,--,purchase,"$250,000 ",NC,,Democrat,Kathy Manning
10/11/2022,--,purchase,"$50,000 ",NC,,Democrat,Kathy Manning
10/11/2022,TSLA,sale_partial,"$15,000 ",NC,Auto Manufacturing,Democrat,Kathy Manning
10/11/2022,--,purchase,"$5,000,000 ",NE,,Republican,Adrian Smith
10/10/2022,--,purchase,"$15,000 ",WA,,Democrat,Suzan K. DelBene
10/10/2022,--,purchase,"$1,000,000 ",WA,,Democrat,Suzan K. DelBene
10/10/2022,--,purchase,"$15,000 ",WA,,Democrat,Suzan K. DelBene
10/10/2022,--,purchase,"$5,000,000 ",WA,,Democrat,Suzan K. DelBene
10/10/2022,DVN,purchase,"$15,000 ",OK,Oil & Gas Production,Republican,Kevin Hern
10/10/2022,DVN,purchase,"$50,000 ",OK,Oil & Gas Production,Republican,Kevin Hern
10/10/2022,EMR,purchase,"$15,000 ",OK,Consumer Electronics/Appliances,Republican,Kevin Hern
10/10/2022,XOM,purchase,"$15,000 ",OK,Integrated oil Companies,Republican,Kevin Hern
10/10/2022,HD,purchase,"$15,000 ",OK,RETAIL: Building Materials,Republican,Kevin Hern
10/10/2022,DGRO,purchase,"$15,000 ",OK,,Republican,Kevin Hern
10/10/2022,DGRO,purchase,"$15,000 ",OK,,Republican,Kevin Hern
10/10/2022,JEPI,purchase,"$15,000 ",OK,,Republican,Kevin Hern
10/10/2022,NEE,purchase,"$15,000 ",OK,Electric Utilities: Central,Republican,Kevin Hern
10/10/2022,PXD,purchase,"$50,000 ",OK,Oil & Gas Production,Republican,Kevin Hern
10/10/2022,PXD,purchase,"$15,000 ",OK,Oil & Gas Production,Republican,Kevin Hern
10/10/2022,ROK,purchase,"$15,000 ",OK,Industrial Machinery/Components,Republican,Kevin Hern
10/10/2022,UNH,purchase,"$15,000 ",OK,Medical Specialities,Republican,Kevin Hern
10/10/2022,WMB,purchase,"$15,000 ",OK,Natural Gas Distribution,Republican,Kevin Hern
10/10/2022,MCD,purchase,"$15,000 ",TX,Restaurants,Republican,Pete Sessions
10/10/2022,VZ,purchase,"$15,000 ",TX,Telecommunications Equipment,Republican,Pete Sessions
10/8/2022,C,sale_full,"$15,000 ",CA,Major Banks,Democrat,Alan S. Lowenthal
10/8/2022,SCI,purchase,"$15,000 ",CA,Other Consumer Services,Democrat,Alan S. Lowenthal
10/6/2022,ABNB,sale_full,"$15,000 ",RI,Hotels/Resorts,Democrat,James R. Langevin
10/6/2022,ABNB,sale_full,"$15,000 ",RI,Hotels/Resorts,Democrat,James R. Langevin
10/6/2022,SQ,sale_full,"$15,000 ",RI,Computer Software: Prepackaged Software,Democrat,James R. Langevin
10/6/2022,SQ,sale_full,"$15,000 ",RI,Computer Software: Prepackaged Software,Democrat,James R. Langevin
10/6/2022,DASH,sale_full,"$15,000 ",RI,,Democrat,James R. Langevin
10/6/2022,GNRC,sale_partial,"$50,000 ",RI,Metal Fabrications,Democrat,James R. Langevin
10/6/2022,GNRC,purchase,"$15,000 ",RI,Metal Fabrications,Democrat,James R. Langevin
10/6/2022,PYPL,sale_full,"$15,000 ",RI,Business Services,Democrat,James R. Langevin
10/6/2022,CPRT,purchase,"$15,000 ",OR,Other Specialty Stores,Democrat,Kurt Schrader
10/6/2022,UNP,sale_full,"$15,000 ",OR,Railroads,Democrat,Kurt Schrader
10/5/2022,CMCSA,sale_full,"$15,000 ",VA,Television Services,Republican,Robert J. Wittman
10/5/2022,XLE,purchase,"$15,000 ",VA,,Republican,Robert J. Wittman
10/5/2022,FLGB,sale_full,"$15,000 ",VA,,Republican,Robert J. Wittman
10/5/2022,PAVE,sale_full,"$15,000 ",VA,,Republican,Robert J. Wittman
10/5/2022,IFF,sale_partial,"$15,000 ",VA,Major Chemicals,Republican,Robert J. Wittman
10/5/2022,SHYG,purchase,"$15,000 ",VA,,Republican,Robert J. Wittman
10/5/2022,IEFA,sale_partial,"$15,000 ",VA,,Republican,Robert J. Wittman
10/5/2022,IYW,sale_partial,"$15,000 ",VA,,Republican,Robert J. Wittman
10/5/2022,JEPQ,purchase,"$15,000 ",VA,,Republican,Robert J. Wittman
10/5/2022,MA,exchange,"$15,000 ",VA,Business Services,Republican,Robert J. Wittman
10/5/2022,SSGA,purchase,"$15,000 ",VA,,Republican,Robert J. Wittman
10/5/2022,WRK,sale_full,"$15,000 ",VA,,Republican,Robert J. Wittman
10/5/2022,ALK,purchase,"$15,000 ",OR,Air Freight/Delivery Services,Democrat,Earl Blumenauer
10/5/2022,AMGN,purchase,"$15,000 ",OR,Biotechnology: Biological Products (No Diagnostic Substances),Democrat,Earl Blumenauer
10/5/2022,CNC,purchase,"$15,000 ",OR,Medical Specialities,Democrat,Earl Blumenauer
10/5/2022,EMR,purchase,"$15,000 ",OR,Consumer Electronics/Appliances,Democrat,Earl Blumenauer
10/5/2022,JPM,sale_full,"$50,000 ",OR,Major Banks,Democrat,Earl Blumenauer
10/5/2022,MRK,sale_full,"$50,000 ",OR,Major Pharmaceuticals,Democrat,Earl Blumenauer
10/5/2022,NEM,purchase,"$15,000 ",OR,Precious Metals,Democrat,Earl Blumenauer
10/5/2022,NTAP,sale_full,"$15,000 ",MA,Electronic Components,Democrat,Katherine M. Clark
10/5/2022,TLRY,exchange,"$15,000 ",FL,Biotechnology: Pharmaceutical Preparations,Republican,Brian Mast
10/3/2022,ET,sale_full,"$50,000 ",TN,Natural Gas Distribution,Republican,Mark E. Green
10/1/2022,SCI,purchase,"$15,000 ",CA,Other Consumer Services,Democrat,Alan S. Lowenthal
10/1/2022,CRM,purchase,"$15,000 ",CA,Computer Software: Prepackaged Software,Democrat,Alan S. Lowenthal
10/1/2022,SCI,purchase,"$15,000 ",CA,Other Consumer Services,Democrat,Alan S. Lowenthal
10/1/2022,SCI,purchase,"$15,000 ",CA,Other Consumer Services,Democrat,Alan S. Lowenthal
9/30/2022,MRVL,sale_full,"$15,000 ",KS,Semiconductors,Republican,Ron Estes
9/30/2022,LGF.B,purchase,"$15,000 ",FL,,Democrat,Debbie Wasserman Schultz
9/30/2022,LGF.B,purchase,"$15,000 ",FL,,Democrat,Debbie Wasserman Schultz
9/28/2022,--,purchase,"$250,000 ",SC,,Republican,Tom Rice
9/28/2022,--,purchase,"$250,000 ",MO,,Republican,Ann Wagner
9/28/2022,--,purchase,"$250,000 ",MO,,Republican,Ann Wagner
9/27/2022,SNV,sale_full,"$15,000 ",FL,Major Banks,Democrat,W. Gregory Steube
9/26/2022,--,purchase,"$50,000 ",NY,,Republican,Chris Jacobs
