state,senator,Lat,Lon
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AL,Tommy Tuberville,32.3182,-86.9023
AR,John Boozman,35.201,-91.8318
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,Michael F. Bennet,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,John W. Hickenlooper,39.5501,-105.7821
CO,Michael F. Bennet,39.5501,-105.7821
CO,Michael F. Bennet,39.5501,-105.7821
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
DE,Thomas R. Carper,38.9108,-75.5277
